86.540614,48.472589,1
105.085536,41.392918,1
115.808192,47.827571,1
123.542567,53.133289,1
134.441005,48.180404,1
130.485927,42.762778,1
123.015224,37.526756,1
122.312099,29.400883,1
120.817958,22.369933,1
109.392177,18.666588,1
99.196865,23.180302,1
81.530849,29.93546,1
74.411708,36.403195,1
74.235927,40.128107,1
79.948818,44.668296,1
83.11288,47.054812,1
86.540614,48.472589,1
